customer_id,name,age,email,phone,address,preferences,dietary_restrictions,loyalty_status,visit_frequency,average_spend,preferred_dining_times,preferred_cuisines,special_occasions
9c6a0c12-1053-4c46-bf80-d70d4d3c2692,Manuel White,61,ryan31@example.com,(629)254-1504x23338,"4871 Valencia Plains
Martinville, WI 36788","{'seating_preference': 'indoor', 'noise_level': 'moderate', 'lighting': 'bright', 'music_preference': 'background', 'table_size': '6-top', 'special_requests': ['booth']}",[],bronze,"{'visits_per_month': 7, 'last_visit': datetime.datetime(2025, 6, 3, 1, 58, 57, 614397), 'average_visit_duration': 82, 'preferred_visit_days': ['Tuesday', 'Friday', 'Thursday', 'Saturday', 'Wednesday', 'Sunday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 36.99, 'per_month': 970.0, 'per_year': 4175.76}","['breakfast', 'late_night']","['Contemporary American', 'Mediterranean']",[]
d5296414-dc56-4e3f-8b3a-9f057c57b7ec,Matthew Fisher,63,wendylee@example.org,001-932-897-6988x52900,"581 Kimberly Field
New Elizabeth, AK 91149","{'seating_preference': 'bar', 'noise_level': 'quiet', 'lighting': 'dim', 'music_preference': 'live', 'table_size': '6-top', 'special_requests': ['booth']}",[],bronze,"{'visits_per_month': 1, 'last_visit': datetime.datetime(2024, 6, 16, 20, 0, 15, 507708), 'average_visit_duration': 72, 'preferred_visit_days': ['Saturday', 'Monday', 'Thursday'], 'visit_pattern': 'regular'}","{'per_visit': 153.04, 'per_month': 129.81, 'per_year': 5581.3}","['lunch', 'late_night', 'breakfast']",['Mediterranean'],[]
fc5756f2-6e43-49b4-b9f2-cc95f20d8948,Holly Morales,40,kristy55@example.org,001-455-804-7275x721,"41994 Chambers Points Suite 311
Port Heather, ME 57487","{'seating_preference': 'private_room', 'noise_level': 'moderate', 'lighting': 'moderate', 'music_preference': 'none', 'table_size': '4-top', 'special_requests': ['booth', 'window seat']}",[],platinum,"{'visits_per_month': 8, 'last_visit': datetime.datetime(2024, 8, 4, 16, 11, 49, 967923), 'average_visit_duration': 59, 'preferred_visit_days': ['Friday', 'Thursday', 'Sunday'], 'visit_pattern': 'occasional'}","{'per_visit': 32.7, 'per_month': 779.68, 'per_year': 4445.07}","['breakfast', 'lunch', 'late_night', 'dinner']","['Contemporary American', 'Mediterranean']",[]
da85582a-139c-4360-9394-56284b612c27,Jamie Navarro,19,taylorbrittany@example.com,+1-710-794-5401x6934,"474 Briggs Ridges Suite 983
Scottfort, VA 81553","{'seating_preference': 'bar', 'noise_level': 'quiet', 'lighting': 'bright', 'music_preference': 'none', 'table_size': '4-top', 'special_requests': ['window seat']}",[],bronze,"{'visits_per_month': 8, 'last_visit': datetime.datetime(2024, 8, 13, 13, 14, 29, 148306), 'average_visit_duration': 83, 'preferred_visit_days': ['Saturday', 'Monday', 'Tuesday', 'Sunday'], 'visit_pattern': 'seasonal'}","{'per_visit': 195.8, 'per_month': 816.7, 'per_year': 6768.82}","['breakfast', 'late_night', 'lunch', 'dinner']","['Mediterranean', 'Contemporary American']","[{'type': 'family_gathering', 'frequency': 'quarterly', 'preferred_seating': 'private_room', 'average_group_size': 5}, {'type': 'date_night', 'frequency': 'monthly', 'preferred_seating': 'outdoor', 'average_group_size': 6}]"
8137a746-280e-4029-bc38-6920a7b8303a,Gabriel Houston,19,michael54@example.net,571-362-9811,"079 Jefferson Fields Apt. 891
South Michael, NY 95354","{'seating_preference': 'private_room', 'noise_level': 'lively', 'lighting': 'bright', 'music_preference': 'background', 'table_size': '8-top', 'special_requests': ['away from kitchen', 'booth']}",[],bronze,"{'visits_per_month': 2, 'last_visit': datetime.datetime(2025, 3, 1, 11, 22, 43, 711521), 'average_visit_duration': 105, 'preferred_visit_days': ['Friday', 'Tuesday', 'Thursday', 'Saturday', 'Sunday', 'Wednesday'], 'visit_pattern': 'seasonal'}","{'per_visit': 188.58, 'per_month': 645.4, 'per_year': 5631.16}","['dinner', 'late_night', 'breakfast']","['Mediterranean', 'Contemporary American']","[{'type': 'date_night', 'frequency': 'annually', 'preferred_seating': 'private_room', 'average_group_size': 6}, {'type': 'anniversary', 'frequency': 'monthly', 'preferred_seating': 'outdoor', 'average_group_size': 7}]"
09799841-b12c-49ea-bc65-3e2a156ea1d7,Patrick Rodriguez,46,mary87@example.com,001-380-377-5887,"3051 Burton Turnpike Apt. 777
Rodriguezberg, TX 02771","{'seating_preference': 'indoor', 'noise_level': 'moderate', 'lighting': 'bright', 'music_preference': 'background', 'table_size': '4-top', 'special_requests': ['away from kitchen', 'window seat']}","['shellfish-free', 'halal']",bronze,"{'visits_per_month': 6, 'last_visit': datetime.datetime(2025, 2, 12, 10, 39, 10, 276455), 'average_visit_duration': 103, 'preferred_visit_days': ['Saturday', 'Monday', 'Wednesday', 'Sunday', 'Friday', 'Thursday'], 'visit_pattern': 'seasonal'}","{'per_visit': 119.13, 'per_month': 172.23, 'per_year': 7268.09}","['lunch', 'late_night']","['Mediterranean', 'Contemporary American']","[{'type': 'date_night', 'frequency': 'annually', 'preferred_seating': 'main_dining', 'average_group_size': 8}, {'type': 'birthday', 'frequency': 'special', 'preferred_seating': 'private_room', 'average_group_size': 7}, {'type': 'celebration', 'frequency': 'annually', 'preferred_seating': 'outdoor', 'average_group_size': 4}]"
6a016ffa-963e-4570-9719-8cb2cd376363,Dawn Holt,49,millermichele@example.com,813.574.7356,"8794 Boyle Camp
South Michael, FM 77959","{'seating_preference': 'bar', 'noise_level': 'moderate', 'lighting': 'bright', 'music_preference': 'background', 'table_size': '8-top', 'special_requests': ['away from kitchen']}",[],gold,"{'visits_per_month': 1, 'last_visit': datetime.datetime(2025, 2, 7, 11, 40, 44, 180382), 'average_visit_duration': 140, 'preferred_visit_days': ['Monday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 112.55, 'per_month': 373.43, 'per_year': 1212.32}","['lunch', 'breakfast', 'dinner', 'late_night']",['Contemporary American'],[]
83828a11-9d2c-4887-9269-8dc3ef554e05,Steven Howell,38,vramirez@example.org,(330)429-0375x090,"USS Wells
FPO AE 26169","{'seating_preference': 'outdoor', 'noise_level': 'moderate', 'lighting': 'bright', 'music_preference': 'live', 'table_size': '4-top', 'special_requests': ['quiet corner', 'near kitchen']}",[],bronze,"{'visits_per_month': 8, 'last_visit': datetime.datetime(2025, 5, 4, 14, 8, 28, 834171), 'average_visit_duration': 178, 'preferred_visit_days': ['Tuesday', 'Friday', 'Thursday', 'Sunday', 'Wednesday', 'Monday', 'Saturday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 173.69, 'per_month': 128.1, 'per_year': 6289.96}","['lunch', 'dinner', 'late_night', 'breakfast']",['Contemporary American'],[]
78f84a25-ed82-4647-bf1a-43067ea38f79,Deborah Powers,43,ashley20@example.net,001-740-726-0918,"2923 Hughes Turnpike Suite 777
Castanedafort, UT 72152","{'seating_preference': 'bar', 'noise_level': 'moderate', 'lighting': 'dim', 'music_preference': 'live', 'table_size': '4-top', 'special_requests': ['quiet corner', 'window seat']}",[],bronze,"{'visits_per_month': 6, 'last_visit': datetime.datetime(2024, 6, 16, 2, 11, 48, 388726), 'average_visit_duration': 131, 'preferred_visit_days': ['Saturday', 'Tuesday', 'Friday', 'Monday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 128.81, 'per_month': 536.72, 'per_year': 8520.95}",['dinner'],['Contemporary American'],[]
c771cdd8-4d04-4302-acb3-6c1447678a55,Melissa Cohen,34,alisha42@example.net,772.879.7469,"4494 Michelle Fields
Bridgetburgh, VI 64043","{'seating_preference': 'bar', 'noise_level': 'moderate', 'lighting': 'dim', 'music_preference': 'live', 'table_size': '4-top', 'special_requests': ['near kitchen', 'window seat']}",[],bronze,"{'visits_per_month': 2, 'last_visit': datetime.datetime(2024, 11, 4, 9, 35, 0, 505420), 'average_visit_duration': 152, 'preferred_visit_days': ['Monday', 'Sunday', 'Thursday', 'Wednesday', 'Friday'], 'visit_pattern': 'occasional'}","{'per_visit': 113.63, 'per_month': 417.57, 'per_year': 4892.15}","['dinner', 'breakfast']",['Mediterranean'],"[{'type': 'birthday', 'frequency': 'special', 'preferred_seating': 'main_dining', 'average_group_size': 4}, {'type': 'birthday', 'frequency': 'special', 'preferred_seating': 'private_room', 'average_group_size': 17}]"
157d7f1f-f1c5-45bf-b1e6-3655bf0bb38c,Daniel Smith,40,kanediana@example.net,(248)977-6028x3496,"4648 Jonathan Alley Suite 747
Jillshire, DE 83591","{'seating_preference': 'indoor', 'noise_level': 'lively', 'lighting': 'dim', 'music_preference': 'background', 'table_size': '6-top', 'special_requests': ['booth', 'away from kitchen']}",['shellfish-free'],bronze,"{'visits_per_month': 1, 'last_visit': datetime.datetime(2025, 3, 25, 16, 58, 50, 656449), 'average_visit_duration': 160, 'preferred_visit_days': ['Tuesday', 'Saturday', 'Thursday', 'Wednesday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 68.54, 'per_month': 512.75, 'per_year': 8298.3}","['dinner', 'lunch', 'late_night']",['Contemporary American'],"[{'type': 'family_gathering', 'frequency': 'monthly', 'preferred_seating': 'private_room', 'average_group_size': 12}, {'type': 'business_meeting', 'frequency': 'special', 'preferred_seating': 'main_dining', 'average_group_size': 12}]"
d27ca9f8-e95b-45a6-9c02-908dde598675,Cassandra Crawford,24,cannonemma@example.net,001-242-653-7488x6861,"2337 Patricia Dam Suite 283
South Lauren, CT 73817","{'seating_preference': 'bar', 'noise_level': 'quiet', 'lighting': 'dim', 'music_preference': 'background', 'table_size': '8-top', 'special_requests': ['booth', 'near kitchen']}",['vegetarian'],silver,"{'visits_per_month': 4, 'last_visit': datetime.datetime(2024, 9, 23, 1, 59, 42, 738492), 'average_visit_duration': 105, 'preferred_visit_days': ['Thursday', 'Saturday', 'Wednesday', 'Monday', 'Friday', 'Sunday', 'Tuesday'], 'visit_pattern': 'seasonal'}","{'per_visit': 160.39, 'per_month': 306.22, 'per_year': 2329.06}","['dinner', 'late_night', 'lunch', 'breakfast']","['Mediterranean', 'Contemporary American']","[{'type': 'birthday', 'frequency': 'monthly', 'preferred_seating': 'main_dining', 'average_group_size': 2}]"
7697be82-5a48-4696-9058-71437052234e,Benjamin Gonzales,21,joshuabowman@example.com,9876896715,"38182 Jacqueline Curve Suite 416
Rachelport, AZ 04006","{'seating_preference': 'outdoor', 'noise_level': 'lively', 'lighting': 'dim', 'music_preference': 'background', 'table_size': '4-top', 'special_requests': ['quiet corner']}","['vegetarian', 'vegan', 'shellfish-free']",silver,"{'visits_per_month': 6, 'last_visit': datetime.datetime(2024, 11, 5, 0, 58, 21, 621837), 'average_visit_duration': 151, 'preferred_visit_days': ['Tuesday', 'Wednesday', 'Monday', 'Sunday', 'Friday', 'Saturday'], 'visit_pattern': 'seasonal'}","{'per_visit': 164.39, 'per_month': 979.46, 'per_year': 6713.77}","['breakfast', 'lunch']","['Contemporary American', 'Mediterranean']",[]
5f4b1609-fa2d-4617-9c17-87d7110991f7,Melanie Baker,57,elizabeth20@example.org,852-459-7225x1423,"7970 Foster Mission
Port Daniellechester, LA 10227","{'seating_preference': 'outdoor', 'noise_level': 'quiet', 'lighting': 'bright', 'music_preference': 'background', 'table_size': '6-top', 'special_requests': ['booth', 'quiet corner']}",[],platinum,"{'visits_per_month': 7, 'last_visit': datetime.datetime(2025, 1, 17, 22, 6, 16, 982003), 'average_visit_duration': 131, 'preferred_visit_days': ['Sunday'], 'visit_pattern': 'occasional'}","{'per_visit': 99.13, 'per_month': 614.11, 'per_year': 3653.85}","['late_night', 'dinner']","['Mediterranean', 'Contemporary American']",[]
b1d28d27-9d12-4bf9-8864-b61e04eb3f49,Sandra Vargas,82,samantha20@example.com,645.761.9586x8724,"8078 Vega Fork
Susanmouth, OK 10082","{'seating_preference': 'private_room', 'noise_level': 'lively', 'lighting': 'bright', 'music_preference': 'live', 'table_size': '2-top', 'special_requests': []}",[],silver,"{'visits_per_month': 7, 'last_visit': datetime.datetime(2024, 9, 6, 23, 42, 5, 295234), 'average_visit_duration': 70, 'preferred_visit_days': ['Monday', 'Sunday', 'Saturday', 'Friday'], 'visit_pattern': 'regular'}","{'per_visit': 153.86, 'per_month': 498.08, 'per_year': 4670.58}","['dinner', 'breakfast']",['Contemporary American'],"[{'type': 'date_night', 'frequency': 'quarterly', 'preferred_seating': 'outdoor', 'average_group_size': 7}, {'type': 'family_gathering', 'frequency': 'special', 'preferred_seating': 'outdoor', 'average_group_size': 15}]"
fc2543ab-bc53-4771-af8a-bd5c7a33773d,Wayne Alvarez,55,harveychelsea@example.org,(681)663-8542,"889 Amber Route
Crystalstad, NH 42192","{'seating_preference': 'private_room', 'noise_level': 'lively', 'lighting': 'dim', 'music_preference': 'background', 'table_size': '4-top', 'special_requests': ['near kitchen']}",['dairy-free'],bronze,"{'visits_per_month': 8, 'last_visit': datetime.datetime(2025, 1, 23, 8, 34, 18, 323070), 'average_visit_duration': 109, 'preferred_visit_days': ['Sunday', 'Monday'], 'visit_pattern': 'occasional'}","{'per_visit': 83.75, 'per_month': 729.05, 'per_year': 8623.37}","['lunch', 'dinner', 'breakfast', 'late_night']",['Contemporary American'],[]
7739499f-786a-4c41-8472-1f62468da104,Lindsey Campos,38,angelapeterson@example.org,9516149753,"808 Claudia Turnpike Suite 082
Wisebury, HI 19400","{'seating_preference': 'private_room', 'noise_level': 'lively', 'lighting': 'bright', 'music_preference': 'none', 'table_size': '4-top', 'special_requests': ['away from kitchen', 'window seat']}",[],silver,"{'visits_per_month': 4, 'last_visit': datetime.datetime(2024, 6, 18, 20, 27, 6, 440840), 'average_visit_duration': 98, 'preferred_visit_days': ['Sunday', 'Tuesday', 'Wednesday', 'Thursday', 'Monday'], 'visit_pattern': 'occasional'}","{'per_visit': 91.21, 'per_month': 824.42, 'per_year': 9964.18}","['dinner', 'lunch']","['Contemporary American', 'Mediterranean']","[{'type': 'date_night', 'frequency': 'monthly', 'preferred_seating': 'private_room', 'average_group_size': 9}]"
aa570a8e-3c40-441b-a37c-533162a44611,Katelyn Davidson,58,phillipsjohn@example.net,529.652.7167x9434,"Unit 3590 Box 7505
DPO AP 71475","{'seating_preference': 'indoor', 'noise_level': 'lively', 'lighting': 'bright', 'music_preference': 'none', 'table_size': '4-top', 'special_requests': []}",[],bronze,"{'visits_per_month': 3, 'last_visit': datetime.datetime(2024, 11, 29, 13, 19, 45, 823987), 'average_visit_duration': 96, 'preferred_visit_days': ['Wednesday', 'Sunday', 'Monday', 'Friday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 107.16, 'per_month': 233.93, 'per_year': 5054.17}","['dinner', 'lunch', 'breakfast', 'late_night']","['Contemporary American', 'Mediterranean']",[]
2ef7b606-d9ad-4895-83c8-7416b0e6cec5,Amanda Long,43,bhill@example.org,(439)984-2358x85863,"PSC 9303, Box 5516
APO AE 31404","{'seating_preference': 'bar', 'noise_level': 'moderate', 'lighting': 'bright', 'music_preference': 'background', 'table_size': '6-top', 'special_requests': []}",[],bronze,"{'visits_per_month': 5, 'last_visit': datetime.datetime(2024, 12, 19, 5, 47, 0, 694557), 'average_visit_duration': 179, 'preferred_visit_days': ['Thursday', 'Saturday', 'Sunday'], 'visit_pattern': 'regular'}","{'per_visit': 138.53, 'per_month': 879.52, 'per_year': 6989.83}","['late_night', 'lunch', 'breakfast']","['Contemporary American', 'Mediterranean']",[]
9ab029dd-ecb8-44b5-8e03-8726b0bd3870,Jeremy Jackson,33,snyderdaniel@example.net,(650)556-3734,"981 Victor Manor Apt. 891
Jonesland, MP 31705","{'seating_preference': 'outdoor', 'noise_level': 'moderate', 'lighting': 'moderate', 'music_preference': 'background', 'table_size': '6-top', 'special_requests': []}",[],bronze,"{'visits_per_month': 3, 'last_visit': datetime.datetime(2025, 2, 18, 18, 34, 45, 423344), 'average_visit_duration': 61, 'preferred_visit_days': ['Tuesday', 'Sunday', 'Wednesday', 'Saturday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 61.15, 'per_month': 575.6, 'per_year': 8456.99}","['dinner', 'breakfast']","['Contemporary American', 'Mediterranean']","[{'type': 'birthday', 'frequency': 'monthly', 'preferred_seating': 'private_room', 'average_group_size': 15}]"
193ae4fa-1049-45c6-8220-cf8c84064859,Pamela Day,60,andersonbrian@example.net,+1-500-660-4992x7031,"3254 Philip Village
West Deborah, CO 72617","{'seating_preference': 'outdoor', 'noise_level': 'moderate', 'lighting': 'moderate', 'music_preference': 'live', 'table_size': '8-top', 'special_requests': []}",[],platinum,"{'visits_per_month': 7, 'last_visit': datetime.datetime(2025, 5, 31, 16, 57, 55, 377632), 'average_visit_duration': 139, 'preferred_visit_days': ['Friday', 'Wednesday', 'Tuesday', 'Monday', 'Sunday', 'Saturday', 'Thursday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 73.4, 'per_month': 138.11, 'per_year': 1592.68}","['late_night', 'dinner', 'lunch']",['Mediterranean'],"[{'type': 'family_gathering', 'frequency': 'monthly', 'preferred_seating': 'outdoor', 'average_group_size': 20}]"
af36e940-b3cb-4030-9fd2-9796faa6a56a,Matthew Mills,39,sanchezkristen@example.org,001-648-704-3830,"163 Adrian Squares Apt. 747
West Mary, FM 64102","{'seating_preference': 'private_room', 'noise_level': 'lively', 'lighting': 'bright', 'music_preference': 'none', 'table_size': '8-top', 'special_requests': ['booth']}",['nut-free'],silver,"{'visits_per_month': 3, 'last_visit': datetime.datetime(2024, 7, 26, 5, 8, 49, 132657), 'average_visit_duration': 94, 'preferred_visit_days': ['Monday', 'Thursday'], 'visit_pattern': 'regular'}","{'per_visit': 70.4, 'per_month': 552.06, 'per_year': 5763.15}","['breakfast', 'late_night']","['Contemporary American', 'Mediterranean']","[{'type': 'anniversary', 'frequency': 'monthly', 'preferred_seating': 'main_dining', 'average_group_size': 15}, {'type': 'business_meeting', 'frequency': 'special', 'preferred_seating': 'main_dining', 'average_group_size': 2}, {'type': 'birthday', 'frequency': 'special', 'preferred_seating': 'main_dining', 'average_group_size': 20}]"
b9353ac5-4b6d-4d99-b673-5b9d07d162d4,Kimberly Ramirez,25,fergusonchristopher@example.net,(521)990-8854x76750,"900 Timothy Divide
Port Jon, HI 47611","{'seating_preference': 'indoor', 'noise_level': 'lively', 'lighting': 'dim', 'music_preference': 'none', 'table_size': '8-top', 'special_requests': ['near kitchen']}",[],gold,"{'visits_per_month': 6, 'last_visit': datetime.datetime(2024, 10, 13, 11, 23, 47, 542420), 'average_visit_duration': 156, 'preferred_visit_days': ['Tuesday', 'Wednesday', 'Thursday', 'Monday', 'Saturday', 'Friday', 'Sunday'], 'visit_pattern': 'occasional'}","{'per_visit': 95.38, 'per_month': 986.67, 'per_year': 5372.03}","['late_night', 'lunch', 'breakfast']","['Contemporary American', 'Mediterranean']","[{'type': 'family_gathering', 'frequency': 'special', 'preferred_seating': 'main_dining', 'average_group_size': 14}, {'type': 'date_night', 'frequency': 'quarterly', 'preferred_seating': 'main_dining', 'average_group_size': 7}]"
8ae82d48-9e70-469e-b29a-d6667c5dfe3f,Sheila Jimenez,46,wheelerryan@example.net,001-981-636-1930x46484,"6227 Rogers Pine
Thomastown, DC 63167","{'seating_preference': 'private_room', 'noise_level': 'quiet', 'lighting': 'bright', 'music_preference': 'live', 'table_size': '4-top', 'special_requests': []}",[],gold,"{'visits_per_month': 4, 'last_visit': datetime.datetime(2024, 12, 26, 3, 43, 34, 538332), 'average_visit_duration': 147, 'preferred_visit_days': ['Tuesday', 'Thursday', 'Monday'], 'visit_pattern': 'occasional'}","{'per_visit': 199.52, 'per_month': 681.28, 'per_year': 2962.58}","['breakfast', 'late_night']","['Mediterranean', 'Contemporary American']",[]
44dc4191-236e-4269-9f0c-de3307efc291,Austin Reyes,57,ahardy@example.org,6773863880,"640 Joseph Skyway
West Tamarastad, PA 46709","{'seating_preference': 'private_room', 'noise_level': 'moderate', 'lighting': 'dim', 'music_preference': 'live', 'table_size': '6-top', 'special_requests': ['away from kitchen']}","['shellfish-free', 'halal', 'kosher']",silver,"{'visits_per_month': 7, 'last_visit': datetime.datetime(2024, 9, 30, 3, 16, 43, 857862), 'average_visit_duration': 141, 'preferred_visit_days': ['Monday', 'Tuesday', 'Friday'], 'visit_pattern': 'seasonal'}","{'per_visit': 150.2, 'per_month': 219.44, 'per_year': 1888.77}","['lunch', 'dinner', 'late_night', 'breakfast']",['Contemporary American'],[]
357899a1-2c28-4f60-946e-1036cec35988,Andrew Fuller,26,taylorkimberly@example.net,572-513-3778x2721,"1090 Long Estates
Stephaniehaven, AR 88479","{'seating_preference': 'outdoor', 'noise_level': 'quiet', 'lighting': 'dim', 'music_preference': 'live', 'table_size': '4-top', 'special_requests': ['booth', 'window seat']}",[],bronze,"{'visits_per_month': 6, 'last_visit': datetime.datetime(2024, 7, 20, 22, 49, 52, 324980), 'average_visit_duration': 53, 'preferred_visit_days': ['Friday', 'Tuesday'], 'visit_pattern': 'regular'}","{'per_visit': 169.65, 'per_month': 222.51, 'per_year': 4594.52}",['breakfast'],['Contemporary American'],[]
6271e232-5e79-4754-81ae-bef0524be871,Heather Russo,21,ffisher@example.org,3262647514,"0258 Nicholas Inlet
Jonesbury, IA 95576","{'seating_preference': 'bar', 'noise_level': 'moderate', 'lighting': 'dim', 'music_preference': 'live', 'table_size': '2-top', 'special_requests': ['quiet corner']}",['vegan'],bronze,"{'visits_per_month': 8, 'last_visit': datetime.datetime(2025, 1, 9, 17, 32, 39, 303969), 'average_visit_duration': 92, 'preferred_visit_days': ['Wednesday', 'Thursday', 'Tuesday', 'Monday', 'Saturday'], 'visit_pattern': 'seasonal'}","{'per_visit': 162.11, 'per_month': 471.59, 'per_year': 6072.75}","['lunch', 'breakfast', 'late_night']",['Contemporary American'],[]
a2b125c7-a14b-4b66-9754-9c7600f23b01,Jessica Crawford,59,stoutglenda@example.net,(755)336-9195x788,"PSC 4536, Box 3579
APO AA 98345","{'seating_preference': 'bar', 'noise_level': 'quiet', 'lighting': 'dim', 'music_preference': 'live', 'table_size': '6-top', 'special_requests': ['away from kitchen', 'booth']}",[],silver,"{'visits_per_month': 1, 'last_visit': datetime.datetime(2025, 5, 5, 6, 26, 28, 562311), 'average_visit_duration': 88, 'preferred_visit_days': ['Saturday', 'Thursday', 'Tuesday', 'Wednesday', 'Friday'], 'visit_pattern': 'occasional'}","{'per_visit': 57.69, 'per_month': 926.03, 'per_year': 6793.97}","['late_night', 'dinner', 'lunch']",['Contemporary American'],"[{'type': 'date_night', 'frequency': 'special', 'preferred_seating': 'private_room', 'average_group_size': 18}, {'type': 'date_night', 'frequency': 'special', 'preferred_seating': 'private_room', 'average_group_size': 4}]"
95bc7b81-3fdc-467a-a241-5f8ac7ab1a29,Erik Shaw,40,donnaedwards@example.org,768.462.8165,"62427 Nicole Plains
Fryfurt, LA 99850","{'seating_preference': 'outdoor', 'noise_level': 'moderate', 'lighting': 'dim', 'music_preference': 'background', 'table_size': '6-top', 'special_requests': ['quiet corner']}",[],silver,"{'visits_per_month': 4, 'last_visit': datetime.datetime(2025, 4, 1, 11, 15, 46, 875205), 'average_visit_duration': 104, 'preferred_visit_days': ['Monday', 'Thursday', 'Saturday', 'Wednesday', 'Tuesday'], 'visit_pattern': 'occasional'}","{'per_visit': 56.16, 'per_month': 435.86, 'per_year': 5404.6}","['lunch', 'breakfast', 'late_night']","['Mediterranean', 'Contemporary American']","[{'type': 'anniversary', 'frequency': 'special', 'preferred_seating': 'private_room', 'average_group_size': 3}, {'type': 'business_meeting', 'frequency': 'monthly', 'preferred_seating': 'private_room', 'average_group_size': 18}, {'type': 'date_night', 'frequency': 'quarterly', 'preferred_seating': 'main_dining', 'average_group_size': 14}]"
1bfb4d0c-aaf5-49fb-ae24-23de615328a7,Cynthia Williams,25,rhamilton@example.org,290.972.5610,"54023 Torres Harbors Apt. 983
Jeremiahfurt, MA 06374","{'seating_preference': 'outdoor', 'noise_level': 'lively', 'lighting': 'dim', 'music_preference': 'live', 'table_size': '4-top', 'special_requests': ['window seat']}",['dairy-free'],silver,"{'visits_per_month': 4, 'last_visit': datetime.datetime(2025, 2, 3, 2, 4, 31, 976144), 'average_visit_duration': 73, 'preferred_visit_days': ['Thursday', 'Sunday', 'Friday'], 'visit_pattern': 'regular'}","{'per_visit': 117.71, 'per_month': 388.36, 'per_year': 1430.85}","['lunch', 'dinner', 'late_night', 'breakfast']",['Contemporary American'],"[{'type': 'anniversary', 'frequency': 'monthly', 'preferred_seating': 'private_room', 'average_group_size': 3}, {'type': 'date_night', 'frequency': 'special', 'preferred_seating': 'main_dining', 'average_group_size': 17}]"
8a49c1d6-46f8-4983-9a5e-6313b800e7ad,April Bennett,39,stevenmitchell@example.com,209.649.0726,"5269 Peck Corners
Longfort, AS 09979","{'seating_preference': 'outdoor', 'noise_level': 'moderate', 'lighting': 'bright', 'music_preference': 'background', 'table_size': '4-top', 'special_requests': []}",[],silver,"{'visits_per_month': 4, 'last_visit': datetime.datetime(2024, 11, 14, 15, 34, 23, 307250), 'average_visit_duration': 48, 'preferred_visit_days': ['Sunday', 'Friday', 'Saturday'], 'visit_pattern': 'regular'}","{'per_visit': 51.11, 'per_month': 274.18, 'per_year': 8105.3}","['late_night', 'breakfast', 'lunch', 'dinner']","['Contemporary American', 'Mediterranean']",[]
79060fe9-56db-412f-9c27-3e832dd57475,Alison Costa,52,amanda32@example.net,548.635.8517x49489,"235 Lisa Cape
Harristown, GA 72312","{'seating_preference': 'bar', 'noise_level': 'lively', 'lighting': 'dim', 'music_preference': 'live', 'table_size': '6-top', 'special_requests': ['booth', 'window seat']}",[],gold,"{'visits_per_month': 1, 'last_visit': datetime.datetime(2025, 3, 3, 13, 5, 12, 965816), 'average_visit_duration': 158, 'preferred_visit_days': ['Sunday', 'Thursday', 'Friday', 'Wednesday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 58.15, 'per_month': 302.74, 'per_year': 1460.2}","['late_night', 'dinner']","['Mediterranean', 'Contemporary American']",[]
81e8cb93-9c2a-42de-8c15-52c773a6a000,Benjamin Rivera,22,shannon70@example.org,673-587-5725x746,"66598 Armstrong Orchard Apt. 136
Kennedychester, TX 78669","{'seating_preference': 'bar', 'noise_level': 'quiet', 'lighting': 'dim', 'music_preference': 'live', 'table_size': '4-top', 'special_requests': ['away from kitchen', 'window seat']}","['vegetarian', 'dairy-free']",bronze,"{'visits_per_month': 4, 'last_visit': datetime.datetime(2025, 1, 25, 12, 57, 47, 567106), 'average_visit_duration': 128, 'preferred_visit_days': ['Wednesday', 'Sunday', 'Tuesday', 'Thursday', 'Monday'], 'visit_pattern': 'occasional'}","{'per_visit': 111.21, 'per_month': 546.68, 'per_year': 7979.45}","['dinner', 'late_night', 'breakfast', 'lunch']","['Contemporary American', 'Mediterranean']",[]
f56a0b18-a68d-4bb8-a377-08de19aa2361,Kimberly White,40,caseleslie@example.net,736-757-4709,"818 Michael Ville Suite 473
Petersonfort, DE 69768","{'seating_preference': 'private_room', 'noise_level': 'lively', 'lighting': 'moderate', 'music_preference': 'live', 'table_size': '8-top', 'special_requests': ['away from kitchen']}",[],silver,"{'visits_per_month': 4, 'last_visit': datetime.datetime(2024, 12, 29, 20, 44, 19, 434666), 'average_visit_duration': 122, 'preferred_visit_days': ['Tuesday', 'Friday', 'Wednesday'], 'visit_pattern': 'regular'}","{'per_visit': 168.91, 'per_month': 651.88, 'per_year': 3013.52}","['lunch', 'dinner', 'late_night']","['Mediterranean', 'Contemporary American']","[{'type': 'birthday', 'frequency': 'annually', 'preferred_seating': 'outdoor', 'average_group_size': 2}, {'type': 'celebration', 'frequency': 'monthly', 'preferred_seating': 'private_room', 'average_group_size': 7}]"
